datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,aqi_us
2025-08-02 02:00:00,27.9,87.0,16.8,0.0,56.7,23.2,148.0,11.9,9.1,44.0,74
2025-08-02 03:00:00,27.7,87.0,16.8,0.0,56.8,22.2,130.0,9.8,8.5,46.0,74
2025-08-02 04:00:00,27.5,88.0,17.6,0.0,59.1,21.9,124.0,8.1,8.2,48.0,74
2025-08-02 05:00:00,27.5,88.0,16.8,0.0,56.9,20.8,138.0,6.8,7.9,51.0,74
2025-08-02 06:00:00,27.5,85.0,17.2,0.0,58.7,20.4,194.0,8.5,8.5,51.0,74
2025-08-02 07:00:00,27.6,84.0,18.0,0.0,64.0,21.1,271.0,10.8,9.3,50.0,74
2025-08-02 08:00:00,28.1,81.0,21.9,0.0,63.6,20.7,316.0,12.2,10.2,51.0,75
2025-08-02 09:00:00,28.5,79.0,24.5,0.0,68.0,20.5,297.0,11.8,11.2,53.0,75
2025-08-02 10:00:00,29.0,76.0,25.7,0.0,67.1,20.0,246.0,10.5,12.1,56.0,74
2025-08-02 11:00:00,29.7,75.0,23.8,0.0,61.9,19.3,207.0,9.2,12.7,59.0,74
2025-08-02 12:00:00,30.1,74.0,24.1,0.0,64.5,19.4,197.0,7.8,12.6,62.0,74
2025-08-02 13:00:00,30.1,73.0,23.3,0.0,65.4,19.3,199.0,6.5,12.0,65.0,73
2025-08-02 14:00:00,30.3,71.0,23.8,0.0,64.7,19.3,209.0,5.8,11.6,66.0,73
2025-08-02 15:00:00,29.8,74.0,24.0,0.0,62.6,19.2,228.0,6.1,11.5,65.0,73
2025-08-02 16:00:00,29.7,73.0,23.4,0.0,60.5,19.2,255.0,7.2,11.5,62.0,73
2025-08-02 17:00:00,29.8,73.0,22.3,0.0,78.0,23.6,277.0,9.1,11.9,57.0,72
2025-08-02 18:00:00,29.3,75.0,20.8,0.0,74.0,23.7,290.0,12.9,11.8,51.0,72
2025-08-02 19:00:00,28.8,77.0,18.2,0.0,65.9,23.6,299.0,18.1,11.6,43.0,72
2025-08-02 20:00:00,28.4,81.0,15.8,0.0,58.8,23.7,299.0,21.4,11.3,38.0,72
2025-08-02 21:00:00,28.1,83.0,14.8,0.0,55.1,23.2,289.0,21.2,11.0,37.0,72
2025-08-02 22:00:00,27.9,84.0,13.6,0.0,54.2,22.8,272.0,19.2,10.7,39.0,71
2025-08-02 23:00:00,28.2,85.0,11.5,0.0,53.6,22.4,248.0,16.9,10.2,41.0,71
2025-08-03 00:00:00,28.0,86.0,11.8,0.0,51.1,21.5,213.0,14.5,9.5,43.0,71
2025-08-03 01:00:00,28.0,87.0,12.4,0.0,49.0,20.2,172.0,11.9,8.7,45.0,70
2025-08-03 02:00:00,27.8,87.0,13.8,0.0,47.8,19.2,142.0,9.7,8.0,47.0,70
2025-08-03 03:00:00,27.7,87.0,14.3,0.0,47.4,18.5,125.0,8.1,7.5,48.0,69
2025-08-03 04:00:00,27.5,85.0,14.8,0.0,47.0,18.0,119.0,7.0,7.1,49.0,69
2025-08-03 05:00:00,27.6,84.0,15.5,0.0,48.2,18.1,132.0,6.6,7.3,51.0,69
2025-08-03 06:00:00,27.4,85.0,13.8,0.0,50.1,18.3,184.0,8.2,8.5,51.0,69
2025-08-03 07:00:00,27.5,85.0,13.5,0.0,56.0,19.9,257.0,10.3,10.2,51.0,68
2025-08-03 08:00:00,28.1,82.0,17.1,0.0,65.7,21.4,301.0,11.2,11.5,54.0,68
2025-08-03 09:00:00,28.8,78.0,21.4,0.0,72.4,22.2,290.0,9.7,12.3,62.0,68
2025-08-03 10:00:00,29.1,77.0,23.3,0.0,73.3,22.4,250.0,7.0,12.8,72.0,68
2025-08-03 11:00:00,29.8,74.0,21.1,0.0,77.5,23.3,220.0,4.9,12.9,79.0,69
2025-08-03 12:00:00,30.4,71.0,21.0,0.0,78.7,23.9,211.0,3.9,12.5,82.0,69
2025-08-03 13:00:00,30.8,68.0,21.1,0.0,71.9,22.7,211.0,3.5,11.8,82.0,69
2025-08-03 14:00:00,30.8,68.0,22.0,0.0,78.2,23.5,217.0,3.6,11.2,80.0,70
2025-08-03 15:00:00,30.1,73.0,23.9,0.0,73.8,22.6,233.0,4.1,11.0,76.0,70
2025-08-03 16:00:00,29.7,74.0,23.4,0.0,69.4,21.4,255.0,5.1,10.9,70.0,70
2025-08-03 17:00:00,29.4,75.0,20.6,0.0,78.7,23.5,275.0,7.0,11.4,65.0,71
2025-08-03 18:00:00,28.9,77.0,19.1,0.0,62.6,19.6,290.0,9.6,12.1,59.0,71
2025-08-03 19:00:00,28.5,79.0,16.8,0.0,59.1,19.3,301.0,13.2,13.1,51.0,70
2025-08-03 20:00:00,28.1,83.0,15.0,0.0,53.8,19.1,307.0,16.2,13.6,45.0,70
2025-08-03 21:00:00,27.9,84.0,14.8,0.0,49.4,19.5,308.0,18.2,13.5,41.0,69
2025-08-03 22:00:00,27.7,84.0,14.3,0.0,46.0,19.6,304.0,19.6,12.9,39.0,69
2025-08-03 23:00:00,27.9,86.0,12.0,0.0,43.3,18.6,286.0,19.7,12.1,38.0,69
2025-08-04 00:00:00,27.7,87.0,10.9,0.0,39.6,17.5,243.0,17.7,11.0,39.0,68
2025-08-04 01:00:00,27.6,88.0,9.4,0.0,38.1,16.5,187.0,14.5,9.6,42.0,68
2025-08-04 02:00:00,27.6,88.0,11.1,0.1,36.7,15.6,145.0,11.7,8.5,44.0,68
2025-08-04 03:00:00,27.5,88.0,15.0,0.0,36.6,15.0,124.0,9.9,7.9,45.0,67
2025-08-04 04:00:00,27.4,88.0,15.1,0.0,36.2,14.5,118.0,8.5,7.6,47.0,67
2025-08-04 05:00:00,27.5,88.0,15.0,0.0,36.6,14.3,134.0,7.8,7.7,48.0,67
2025-08-04 06:00:00,27.4,86.0,14.4,0.0,35.9,14.2,192.0,8.4,8.5,49.0,67
2025-08-04 07:00:00,27.5,84.0,13.9,0.0,42.7,15.5,272.0,9.8,9.8,49.0,66
2025-08-04 08:00:00,28.1,79.0,16.6,0.0,44.6,16.3,318.0,10.2,10.9,52.0,66
2025-08-04 09:00:00,28.8,76.0,20.6,0.0,50.5,17.3,295.0,8.7,11.7,60.0,65
2025-08-04 10:00:00,29.3,75.0,22.8,0.0,57.4,18.9,238.0,6.2,12.4,70.0,65
2025-08-04 11:00:00,29.8,74.0,22.0,0.0,61.9,19.8,195.0,4.3,12.7,78.0,65
2025-08-04 12:00:00,30.2,72.0,23.5,0.0,66.8,21.2,186.0,3.4,12.3,81.0,64
2025-08-04 13:00:00,30.5,72.0,24.7,0.0,65.9,21.1,193.0,3.1,11.5,82.0,64
2025-08-04 14:00:00,30.5,72.0,26.3,0.0,67.3,21.1,204.0,3.3,10.9,80.0,64
2025-08-04 15:00:00,30.2,71.0,25.8,0.0,63.8,20.3,222.0,3.8,10.7,76.0,64
2025-08-04 16:00:00,30.1,70.0,25.0,0.0,60.1,19.5,245.0,4.9,10.7,69.0,63
2025-08-04 17:00:00,29.7,74.0,22.0,0.0,63.8,20.2,261.0,7.0,10.7,61.0,63
2025-08-04 18:00:00,29.1,76.0,20.8,0.0,79.2,24.7,264.0,10.7,10.8,54.0,63
2025-08-04 19:00:00,28.6,79.0,19.1,0.0,50.6,18.8,261.0,15.8,10.9,45.0,63
2025-08-04 20:00:00,28.2,82.0,16.8,0.0,43.9,19.0,253.0,19.2,10.9,39.0,63
2025-08-04 21:00:00,28.0,83.0,16.6,0.0,39.0,18.0,243.0,19.4,10.7,38.0,63
2025-08-04 22:00:00,27.8,84.0,17.3,0.0,38.3,17.9,229.0,17.8,10.3,39.0,63
2025-08-04 23:00:00,28.1,83.0,18.1,0.0,38.9,17.7,211.0,15.8,9.7,41.0,63
2025-08-05 00:00:00,27.8,85.0,17.5,0.0,38.1,17.1,185.0,13.4,8.9,43.0,63
2025-08-05 01:00:00,27.6,84.0,16.4,0.0,37.7,16.5,156.0,10.5,7.9,46.0,63
2025-08-05 02:00:00,27.5,86.0,16.6,0.0,36.9,15.8,134.0,8.1,7.1,49.0,63
2025-08-05 03:00:00,27.4,86.0,19.2,0.0,35.7,15.3,121.0,6.6,6.6,51.0,63
2025-08-05 04:00:00,27.4,85.0,21.3,0.0,35.3,15.0,117.0,5.6,6.3,52.0,63
2025-08-05 05:00:00,27.4,85.0,20.1,0.0,34.3,14.8,130.0,6.0,6.3,51.0,63
2025-08-05 06:00:00,27.3,85.0,19.4,0.0,36.4,15.5,180.0,7.3,7.3,51.0,63
2025-08-05 07:00:00,27.4,82.0,19.5,0.0,41.2,17.1,248.0,9.1,8.7,50.0,63
2025-08-05 08:00:00,27.9,79.0,20.6,0.0,53.0,19.2,288.0,9.8,9.8,52.0,63
2025-08-05 09:00:00,28.6,75.0,24.8,0.0,56.5,19.9,272.0,8.6,10.6,57.0,64
2025-08-05 10:00:00,29.2,72.0,25.4,0.0,57.6,20.0,228.0,6.4,11.1,64.0,64
2025-08-05 11:00:00,29.4,72.0,25.4,0.0,58.2,20.2,197.0,4.7,11.3,69.0,64
2025-08-05 12:00:00,29.4,73.0,25.4,0.0,58.4,20.6,194.0,4.0,11.0,70.0,64
2025-08-05 13:00:00,29.6,70.0,23.1,0.0,59.1,21.1,204.0,3.9,10.3,69.0,64
2025-08-05 14:00:00,29.6,70.0,22.5,0.0,56.8,20.9,217.0,4.3,9.8,67.0,64
2025-08-05 15:00:00,29.9,68.0,25.0,0.0,54.4,20.5,231.0,5.2,9.7,64.0,64
2025-08-05 16:00:00,29.3,73.0,26.6,0.0,51.9,20.2,247.0,6.6,9.8,60.0,64
2025-08-05 17:00:00,29.3,74.0,24.7,0.0,57.5,21.6,265.0,8.3,9.8,56.0,64
2025-08-05 18:00:00,29.0,74.0,22.2,0.0,51.8,21.5,288.0,12.3,10.0,50.0,64
2025-08-05 19:00:00,28.6,78.0,22.2,0.0,47.5,21.2,312.0,17.6,10.2,43.0,64
2025-08-05 20:00:00,28.1,81.0,19.9,0.0,46.2,22.9,321.0,20.9,10.2,38.0,64
2025-08-05 21:00:00,27.9,82.0,19.8,0.0,44.5,22.2,306.0,20.4,10.0,38.0,64
2025-08-05 22:00:00,27.6,84.0,19.0,0.0,43.5,21.5,276.0,17.8,9.7,40.0,65
2025-08-05 23:00:00,28.1,84.0,15.6,0.0,41.9,20.9,244.0,15.0,9.2,43.0,65
2025-08-06 00:00:00,27.8,85.0,15.6,0.0,40.4,20.1,210.0,12.3,8.4,45.0,65
2025-08-06 01:00:00,27.7,86.0,16.7,0.0,39.1,19.0,174.0,9.5,7.4,47.0,66
2025-08-06 02:00:00,27.5,86.0,17.3,0.0,38.0,18.1,149.0,7.3,6.7,49.0,66
2025-08-06 03:00:00,27.5,86.0,18.4,0.0,37.7,17.5,137.0,6.1,6.3,49.0,66
2025-08-06 04:00:00,27.4,84.0,19.2,0.0,37.0,17.2,135.0,5.5,6.3,49.0,66
2025-08-06 05:00:00,27.6,84.0,18.3,0.0,37.5,17.1,150.0,5.7,6.6,50.0,66
2025-08-06 06:00:00,27.5,85.0,18.4,0.0,39.9,17.5,198.0,7.5,7.8,49.0,67
2025-08-06 07:00:00,27.6,85.0,18.5,0.0,44.2,19.4,262.0,9.9,9.5,47.0,67
2025-08-06 08:00:00,28.1,80.0,21.2,0.0,52.5,20.8,301.0,11.0,10.8,48.0,67
2025-08-06 09:00:00,28.7,77.0,24.5,0.0,69.8,24.4,289.0,9.5,11.4,55.0,67
2025-08-06 10:00:00,29.0,75.0,25.3,0.0,58.8,21.0,252.0,6.6,11.7,64.0,68
2025-08-06 11:00:00,29.7,72.0,24.3,0.0,59.8,21.4,224.0,4.4,11.7,71.0,68
2025-08-06 12:00:00,29.8,72.0,26.2,0.0,55.5,20.5,218.0,3.7,11.5,73.0,68
2025-08-06 13:00:00,29.8,73.0,25.1,0.0,56.1,21.0,221.0,3.6,11.0,74.0,68
2025-08-06 14:00:00,30.0,71.0,24.4,0.0,53.8,20.8,231.0,4.0,10.7,72.0,68
2025-08-06 15:00:00,29.9,71.0,23.6,0.0,52.4,20.8,248.0,4.4,10.6,69.0,68
2025-08-06 16:00:00,29.7,71.0,22.7,0.0,51.0,20.7,271.0,5.3,10.6,64.0,68
2025-08-06 17:00:00,29.4,73.0,21.7,0.0,54.6,21.9,294.0,7.6,10.9,59.0,68
2025-08-06 18:00:00,28.9,75.0,21.9,0.0,62.4,24.3,321.0,10.6,11.1,53.0,68
2025-08-06 19:00:00,28.4,78.0,21.4,0.0,52.7,22.2,349.0,14.7,11.5,46.0,68
2025-08-06 20:00:00,27.8,82.0,19.7,0.0,47.6,22.4,360.0,17.9,11.7,40.0,68
2025-08-06 21:00:00,27.6,83.0,15.7,0.0,52.4,24.1,344.0,19.4,11.8,37.0,68
2025-08-06 22:00:00,27.6,83.0,15.6,0.0,56.5,25.7,312.0,19.8,11.8,37.0,68
2025-08-06 23:00:00,27.9,84.0,15.1,0.0,51.8,24.6,277.0,19.3,11.5,37.0,69
2025-08-07 00:00:00,27.7,85.0,16.6,0.0,50.2,23.7,241.0,17.3,10.7,38.0,69
2025-08-07 01:00:00,27.6,85.0,15.5,0.0,48.7,22.6,203.0,14.3,9.7,41.0,69
2025-08-07 02:00:00,27.4,86.0,14.8,0.0,46.8,21.5,175.0,11.8,8.9,43.0,70
2025-08-07 03:00:00,27.2,86.0,14.5,0.0,44.9,20.5,158.0,10.0,8.4,44.0,70
2025-08-07 04:00:00,27.1,87.0,14.1,0.0,42.6,19.4,151.0,8.7,8.0,44.0,70
2025-08-07 05:00:00,27.3,85.0,14.9,0.0,38.9,18.3,165.0,8.1,8.2,45.0,70
2025-08-07 06:00:00,27.3,85.0,15.6,0.0,36.4,17.8,221.0,9.1,9.3,45.0,71
2025-08-07 07:00:00,27.5,84.0,16.9,0.0,37.6,19.2,298.0,10.9,10.9,45.0,71
2025-08-07 08:00:00,28.0,81.0,20.3,0.0,42.6,18.7,343.0,11.6,12.2,48.0,71
2025-08-07 09:00:00,28.3,79.0,22.5,0.0,45.4,18.9,323.0,9.9,12.8,55.0,70
2025-08-07 10:00:00,28.8,77.0,23.9,0.0,48.7,19.4,271.0,7.0,13.0,65.0,70
2025-08-07 11:00:00,29.4,74.0,23.8,0.0,53.8,20.8,231.0,4.8,13.0,73.0,70
2025-08-07 12:00:00,29.7,73.0,22.9,0.0,54.5,21.0,221.0,3.9,12.6,77.0,70
2025-08-07 13:00:00,29.8,73.0,22.5,0.0,59.6,22.5,223.0,3.6,11.9,78.0,70
2025-08-07 14:00:00,29.8,72.0,22.6,0.0,61.0,22.9,232.0,3.8,11.4,77.0,70
2025-08-07 15:00:00,30.1,70.0,22.1,0.0,69.6,25.0,250.0,4.2,11.5,74.0,70
2025-08-07 16:00:00,29.8,71.0,22.3,0.0,65.2,24.0,274.0,5.1,11.8,69.0,70
2025-08-07 17:00:00,29.9,70.0,22.2,0.0,61.9,23.0,292.0,6.7,12.1,64.0,71
2025-08-07 18:00:00,29.3,74.0,22.1,0.0,62.4,23.3,300.0,10.9,12.0,56.0,71
2025-08-07 19:00:00,28.7,77.0,20.6,0.0,58.3,23.2,303.0,16.6,12.0,44.0,71
2025-08-07 20:00:00,28.4,79.0,18.5,0.0,49.6,23.2,301.0,20.6,11.8,36.0,71
2025-08-07 21:00:00,28.2,81.0,18.5,0.0,48.0,23.2,296.0,21.5,11.6,34.0,71
2025-08-07 22:00:00,28.0,82.0,18.3,0.0,45.6,22.9,285.0,20.6,11.4,34.0,71
2025-08-07 23:00:00,28.2,82.0,17.7,0.0,44.1,22.6,267.0,18.8,10.8,36.0,71
2025-08-08 00:00:00,28.0,83.0,18.9,0.0,42.0,21.5,233.0,15.9,9.7,39.0,70
2025-08-08 01:00:00,27.8,84.0,20.1,0.0,38.3,19.7,192.0,12.2,8.2,43.0,70
2025-08-08 02:00:00,27.6,83.0,19.1,0.0,35.5,18.0,161.0,9.2,7.2,46.0,70
2025-08-08 03:00:00,27.5,82.0,18.3,0.0,33.9,17.1,146.0,7.6,6.8,47.0,70
2025-08-08 04:00:00,27.5,82.0,17.7,0.0,33.5,16.6,143.0,6.8,6.7,48.0,69
2025-08-08 05:00:00,27.4,82.0,20.3,0.0,34.8,16.6,156.0,6.2,6.8,49.0,69
2025-08-08 06:00:00,27.3,80.0,20.0,0.0,35.7,16.9,203.0,7.5,7.9,49.0,69
2025-08-08 07:00:00,27.4,79.0,18.3,0.0,38.5,18.3,267.0,9.2,9.4,49.0,69
2025-08-08 08:00:00,28.0,77.0,22.3,0.0,43.8,19.0,304.0,9.9,10.7,51.0,69
2025-08-08 09:00:00,28.5,75.0,22.6,0.0,46.1,19.5,286.0,8.7,11.5,57.0,69
2025-08-08 10:00:00,29.1,72.0,23.2,0.0,47.3,19.6,241.0,6.5,11.9,64.0,69
2025-08-08 11:00:00,30.2,69.0,23.9,0.0,47.8,19.9,208.0,4.7,12.1,70.0,69
2025-08-08 12:00:00,30.6,67.0,24.6,0.0,50.6,20.5,202.0,3.8,11.8,74.0,69
2025-08-08 13:00:00,30.7,67.0,25.2,0.0,49.4,19.7,208.0,3.3,11.1,76.0,69
2025-08-08 14:00:00,30.8,67.0,25.0,0.0,50.4,19.7,218.0,3.3,10.6,75.0,68
2025-08-08 15:00:00,30.8,67.0,25.6,0.0,48.4,19.0,235.0,3.8,10.4,71.0,68
2025-08-08 16:00:00,30.3,69.0,25.9,0.0,46.6,18.2,257.0,4.8,10.3,64.0,68
2025-08-08 17:00:00,29.8,73.0,24.3,0.0,56.5,20.7,268.0,6.0,10.1,59.0,67
2025-08-08 18:00:00,29.3,74.0,23.8,0.0,51.5,19.8,259.0,8.9,10.3,53.0,67
2025-08-08 19:00:00,28.8,76.0,22.0,0.0,44.9,18.3,240.0,12.9,10.5,45.0,67
2025-08-08 20:00:00,28.5,78.0,20.4,0.0,40.3,18.5,226.0,15.5,10.5,39.0,66
2025-08-08 21:00:00,28.3,79.0,19.8,0.0,37.7,17.5,229.0,15.6,10.3,38.0,66
2025-08-08 22:00:00,28.0,80.0,20.4,0.0,35.6,16.8,237.0,14.2,9.9,40.0,65
2025-08-08 23:00:00,28.5,79.0,20.3,0.0,33.1,16.2,234.0,12.6,9.4,42.0,65
2025-08-09 00:00:00,28.3,80.0,20.9,0.0,30.6,15.3,207.0,10.7,8.6,44.0,64
2025-08-09 01:00:00,28.2,80.0,21.2,0.0,29.6,14.6,168.0,8.5,7.7,46.0,64
2025-08-09 02:00:00,28.0,82.0,22.0,0.0,29.5,14.2,139.0,6.8,7.1,47.0,63
2025-08-09 03:00:00,27.9,83.0,21.0,0.0,29.9,14.1,123.0,5.9,6.8,48.0,63
2025-08-09 04:00:00,27.8,83.0,19.3,0.0,29.9,14.1,117.0,5.6,6.7,48.0,63
2025-08-09 05:00:00,28.0,82.0,21.3,0.0,27.9,13.6,128.0,5.5,6.8,49.0,62
2025-08-09 06:00:00,27.8,83.0,21.6,0.0,29.9,14.3,173.0,7.1,8.0,48.0,62
2025-08-09 07:00:00,27.8,83.0,21.6,0.0,34.8,16.2,235.0,9.3,9.7,47.0,62
2025-08-09 08:00:00,28.2,81.0,23.2,0.0,39.2,17.2,273.0,10.4,11.0,48.0,62
2025-08-09 09:00:00,28.8,78.0,23.9,0.0,45.1,18.7,261.0,9.4,11.7,51.0,61
2025-08-09 10:00:00,29.3,76.0,25.5,0.0,45.3,18.5,226.0,7.2,12.1,56.0,61
2025-08-09 11:00:00,29.7,74.0,24.6,0.0,46.2,18.3,199.0,5.4,12.1,61.0,61
2025-08-09 12:00:00,30.0,74.0,24.1,0.0,49.2,19.2,194.0,4.2,11.6,66.0,61
2025-08-09 13:00:00,30.2,72.0,23.7,0.0,47.7,19.0,199.0,3.4,10.9,70.0,61
2025-08-09 14:00:00,30.1,72.0,24.2,0.0,45.9,18.3,208.0,3.2,10.3,71.0,61
2025-08-09 15:00:00,30.0,72.0,24.6,0.0,50.4,19.3,225.0,4.0,10.1,67.0,61
2025-08-09 16:00:00,29.6,73.0,24.3,0.0,44.4,17.5,247.0,5.4,10.2,60.0,61
2025-08-09 17:00:00,29.4,74.0,22.1,0.0,48.8,19.7,262.0,8.6,11.0,49.0,61
2025-08-09 18:00:00,29.0,75.0,20.5,0.0,49.8,20.3,265.0,10.9,11.5,45.0,61
2025-08-09 19:00:00,28.8,75.0,18.7,0.0,44.2,19.7,262.0,14.1,12.2,41.0,61
2025-08-09 20:00:00,28.5,77.0,20.0,0.0,40.3,19.1,256.0,16.4,12.5,37.0,61
2025-08-09 21:00:00,28.2,80.0,19.0,0.0,36.0,18.4,251.0,17.1,12.1,36.0,61
2025-08-09 22:00:00,28.0,81.0,18.7,0.0,34.7,18.0,244.0,16.8,11.2,35.0,61
2025-08-09 23:00:00,28.1,82.0,15.0,0.0,33.3,17.4,229.0,15.8,10.3,36.0,61
2025-08-10 00:00:00,27.9,83.0,14.2,0.0,32.6,16.8,199.0,13.8,9.4,38.0,61
2025-08-10 01:00:00,27.8,83.0,15.6,0.0,31.7,16.2,161.0,11.1,8.5,40.0,61
2025-08-10 02:00:00,27.7,83.0,17.6,0.0,30.9,15.5,134.0,8.9,7.8,42.0,62
2025-08-10 03:00:00,27.6,84.0,16.8,0.0,30.2,15.0,121.0,7.5,7.3,43.0,62
2025-08-10 04:00:00,27.6,83.0,16.7,0.0,29.7,14.7,117.0,6.7,7.0,44.0,62
2025-08-10 05:00:00,27.7,83.0,17.3,0.0,33.3,15.2,131.0,6.6,7.4,44.0,62
2025-08-10 06:00:00,27.4,84.0,17.3,0.0,32.6,15.7,178.0,8.1,8.5,43.0,62
2025-08-10 07:00:00,27.4,84.0,16.7,0.0,36.2,17.4,241.0,10.2,9.9,42.0,62
2025-08-10 08:00:00,27.9,82.0,18.9,0.0,41.2,18.8,278.0,10.9,11.1,44.0,62
2025-08-10 09:00:00,28.4,79.0,20.4,0.0,44.8,19.4,262.0,9.1,11.8,52.0,62
2025-08-10 10:00:00,29.0,76.0,21.8,0.0,48.5,20.5,220.0,6.1,12.2,62.0,62
2025-08-10 11:00:00,29.5,73.0,21.0,0.0,53.4,22.1,190.0,3.8,12.3,70.0,63
2025-08-10 12:00:00,30.0,71.0,21.9,0.0,53.8,22.5,189.0,3.0,12.0,73.0,63
2025-08-10 13:00:00,30.3,69.0,22.0,0.0,54.0,22.6,200.0,3.0,11.5,74.0,63
2025-08-10 14:00:00,30.4,69.0,23.2,0.0,53.8,22.6,214.0,3.4,11.0,72.0,63
2025-08-10 15:00:00,30.3,69.0,23.3,0.0,51.5,21.8,229.0,4.0,10.8,68.0,64
2025-08-10 16:00:00,30.1,69.0,23.9,0.0,51.3,21.3,246.0,5.0,10.7,61.0,64
2025-08-10 17:00:00,29.8,72.0,22.9,0.0,51.8,21.0,260.0,7.2,11.5,54.0,64
2025-08-10 18:00:00,29.1,75.0,22.4,0.0,48.2,20.6,271.0,9.6,11.7,49.0,65
2025-08-10 19:00:00,28.5,79.0,19.9,0.0,48.2,21.0,279.0,12.9,12.0,43.0,65
2025-08-10 20:00:00,28.1,80.0,18.6,0.0,48.3,21.8,279.0,15.3,12.0,38.0,65
2025-08-10 21:00:00,27.9,81.0,19.9,0.0,45.2,21.3,268.0,16.1,11.5,36.0,65
2025-08-10 22:00:00,27.7,82.0,19.6,0.0,45.1,21.3,249.0,15.9,10.6,36.0,65
2025-08-10 23:00:00,28.1,82.0,17.2,0.0,43.2,20.8,226.0,14.9,9.7,37.0,65
2025-08-11 00:00:00,27.9,83.0,17.1,0.0,42.4,20.0,196.0,12.7,8.7,39.0,66
2025-08-11 01:00:00,27.9,82.0,18.2,0.0,39.5,18.6,162.0,9.7,7.7,42.0,66
2025-08-11 02:00:00,27.6,83.0,19.6,0.0,37.4,17.2,137.0,7.3,6.9,44.0,66
2025-08-11 03:00:00,27.4,85.0,18.1,0.0,35.9,16.2,123.0,6.1,6.4,45.0,66
2025-08-11 04:00:00,27.4,83.0,18.2,0.0,35.2,15.6,117.0,5.6,6.1,44.0,67
2025-08-11 05:00:00,27.5,83.0,18.2,0.0,36.2,15.6,131.0,5.3,6.4,45.0,67
2025-08-11 06:00:00,27.5,83.0,18.3,0.0,38.0,16.1,182.0,7.0,7.4,44.0,67
2025-08-11 07:00:00,27.7,82.0,19.0,0.0,43.2,17.8,251.0,9.3,8.8,42.0,67
2025-08-11 08:00:00,28.0,80.0,22.9,0.0,48.4,19.0,293.0,10.4,9.9,42.0,67
2025-08-11 09:00:00,28.5,76.0,23.7,0.0,52.9,19.5,278.0,9.1,10.6,47.0,67
2025-08-11 10:00:00,29.3,72.0,25.2,0.0,54.1,19.7,235.0,6.7,11.0,53.0,67
2025-08-11 11:00:00,29.9,71.0,23.8,0.0,54.8,20.0,203.0,4.8,11.1,58.0,67
2025-08-11 12:00:00,30.3,68.0,24.4,0.0,55.6,20.3,197.0,4.1,10.8,59.0,66
2025-08-11 13:00:00,30.6,67.0,25.2,0.0,54.4,20.3,201.0,4.0,10.2,59.0,66
2025-08-11 14:00:00,30.6,67.0,26.3,0.0,52.6,20.0,212.0,4.3,9.8,57.0,66
2025-08-11 15:00:00,30.3,69.0,27.1,0.0,52.2,20.3,230.0,4.9,9.7,55.0,66
2025-08-11 16:00:00,30.0,69.0,26.6,0.0,49.6,19.6,253.0,6.0,9.9,51.0,66
2025-08-11 17:00:00,29.9,71.0,26.1,0.0,59.6,22.6,274.0,7.5,10.6,49.0,66
2025-08-11 18:00:00,29.2,75.0,25.9,0.0,56.7,22.6,294.0,10.9,10.6,44.0,66
2025-08-11 19:00:00,28.5,79.0,23.6,0.0,54.2,22.5,311.0,15.5,10.6,37.0,66
2025-08-11 20:00:00,28.3,79.0,22.5,0.0,46.1,21.7,314.0,18.2,10.4,33.0,66
2025-08-11 21:00:00,28.3,79.0,20.6,0.0,43.1,20.7,292.0,17.5,10.0,33.0,66
2025-08-11 22:00:00,28.2,80.0,19.7,0.0,41.9,20.0,255.0,14.8,9.4,36.0,66
2025-08-11 23:00:00,28.6,79.0,19.0,0.0,40.2,19.4,219.0,12.2,8.7,39.0,66
2025-08-12 00:00:00,28.4,79.0,20.7,0.0,37.8,18.6,187.0,9.9,7.9,41.0,66
2025-08-12 01:00:00,28.2,80.0,21.3,0.0,37.5,18.1,156.0,7.5,7.0,43.0,66
2025-08-12 02:00:00,27.9,82.0,21.3,0.0,35.9,17.3,134.0,5.8,6.3,44.0,66
2025-08-12 03:00:00,27.8,82.0,22.8,0.0,34.6,16.4,123.0,4.9,6.0,44.0,66
2025-08-12 04:00:00,27.5,83.0,23.8,0.0,41.8,18.7,121.0,4.6,5.9,44.0,66
2025-08-12 05:00:00,27.5,81.0,22.4,0.0,34.6,15.7,133.0,5.0,6.1,44.0,66
2025-08-12 06:00:00,27.4,82.0,21.7,0.0,33.5,15.1,171.0,6.4,6.9,43.0,66
2025-08-12 07:00:00,27.5,80.0,21.6,0.0,35.2,15.8,224.0,8.2,8.0,42.0,66
2025-08-12 08:00:00,27.9,78.0,22.7,0.0,36.4,16.1,255.0,9.1,9.0,43.0,66
2025-08-12 09:00:00,28.5,75.0,23.9,0.0,38.3,16.4,245.0,8.0,9.6,47.0,65
2025-08-12 10:00:00,29.3,70.0,25.7,0.0,40.9,17.3,213.0,6.0,10.1,52.0,65
2025-08-12 11:00:00,30.1,69.0,23.7,0.0,41.1,17.5,191.0,4.4,10.3,56.0,65
2025-08-12 12:00:00,30.7,65.0,24.9,0.0,38.8,17.1,188.0,3.7,10.2,59.0,65
2025-08-12 13:00:00,31.1,64.0,26.1,0.0,37.3,16.9,194.0,3.4,9.8,61.0,64
2025-08-12 14:00:00,31.0,65.0,26.9,0.0,36.6,16.9,206.0,3.6,9.6,61.0,64
