datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_windspeed_kph,log_no2,scaled_temp_C,scaled_humidity_%,scaled_log_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24,hour_sin,hour_cos,aqi_us_lag12,hour,day_of_week,is_weekend,log_pm2_5_scaled_log_windspeed_kph,scaled_temp_C_scaled_o3,scaled_temp_C_scaled_log_windspeed_kph,scaled_log_pm2_5_lag1,scaled_log_pm2_5_lag12,scaled_log_pm2_5_lag24,scaled_log_pm10_lag1,scaled_log_pm10_lag12,scaled_log_pm10_lag24
08/09/2025 19:00,28.2,84.0,14.8,0.0,48.3,26.4,440.0,31.8,13.0,31.0,6.089044875446846,3.310543013394025,3.897924081048645,0.0,2.639057329615259,2.760009940032921,3.4904285153900982,0.3263245448229837,0.1193967686302368,0.102219886805166,0.2981107126235477,-0.3343956738328455,0.0,1.023858098151139,1.327879629933748,0.0692339102736072,-0.8536543785383286,79,79.0,73.0,-0.9659258262890684,0.2588190451025203,77.0,19,0,0,0.3384033320927706,-0.2785683765126671,0.0333568580335527,-0.1555956560822787,-1.5443356999403433,0.9370833877761728,-1.0142779670754378,-1.37092604169638,0.7058916136209934
08/09/2025 20:00,28.0,86.0,10.1,0.0,50.4,27.9,479.0,37.2,13.4,23.0,6.173786103901937,3.3638415951183864,3.93963817246112,0.0,2.667228206581955,2.4069451083182885,3.6428355156125294,0.0695445751262067,0.5602463758803381,-0.9398344154727548,0.8882864868756659,0.1173359999257795,0.0,1.239316766211335,1.6350563365883366,0.1844175206227048,-1.2954377765959002,79,79.0,73.0,-0.8660254037844386,0.5000000000000001,77.0,20,0,0,-3.1614540992910283,-0.0900906697757998,-0.0653603851130396,0.2981107126235477,-0.5848358666866215,1.25885592511599,-0.3343956738328455,-0.4670002009402358,0.7278530425009923
08/09/2025 21:00,28.0,87.0,9.0,0.0,48.8,27.6,457.0,39.3,14.1,19.0,6.126869184114185,3.353406717825807,3.9080149840306073,0.0,2.714694743820879,2.302585092994046,3.696351468952637,0.0695445751262067,0.7806711795053887,-1.247848109236267,0.7727409772930148,-0.2251189201165998,0.0,1.1200282306160183,1.742917880195278,0.3784962188617679,-1.516329475624686,79,79.0,73.0,-0.7071067811865477,0.7071067811865474,77.0,21,0,0,-4.184542232339129,-0.1054524891336626,-0.0867810665788766,0.8882864868756659,0.1352693828698863,1.3624623715095334,0.1173359999257795,0.4083502136474136,0.836381674584487
08/09/2025 22:00,27.8,89.0,9.4,0.0,51.5,29.2,401.0,39.6,14.9,18.0,5.996452088619021,3.407841924380824,3.960813169597578,0.0,2.766319109226186,2.341805806147327,3.703768066607687,-0.1872353945705702,1.22152078675549,-1.132090012681302,1.3755026106386292,0.3466450073713029,0.0,0.7884364635393931,1.7578660521226532,0.5895752277401257,-1.5715524003818824,79,79.0,73.0,-0.5000000000000004,0.8660254037844384,78.0,22,0,0,-3.85798380738816,0.2942502337738286,0.2119673202137855,0.7727409772930148,0.4585919398777502,1.382974936388802,-0.2251189201165998,1.084154717860385,0.8685327476262841
08/09/2025 23:00,27.7,90.0,9.6,0.0,53.3,30.3,340.0,38.6,15.3,18.0,5.831882477283517,3.4436180975461075,3.9945242269398897,0.0,2.791165107812717,2.360854001118021,3.678829118260434,-0.315625379418961,1.4419455903805407,-1.0758701580346517,1.7716525646241443,0.7117099492595292,0.0,0.3700102746822993,1.7076015366505457,0.6911642490300387,-1.5715524003818824,79,79.0,74.0,-0.2588190451025215,0.965925826289068,78.0,23,0,0,-3.704885946817917,0.4960218226473106,0.3395719268352244,1.3755026106386292,0.4186891548588384,1.382974936388802,0.3466450073713029,1.3881531893430208,0.8578362999952902
09/09/2025 00:00,27.6,91.0,10.2,0.0,55.6,31.5,274.0,36.3,15.2,18.0,5.616771097666572,3.481240089335692,4.036008985209137,0.0,2.785011242238338,2.4159137783010487,3.6189933266497696,1.0868206178073248,0.1018853416216986,-1.5841698690551709,1.916154095258556,1.3355994449298734,-0.9123497918019734,-0.150086832353679,1.2615970814058404,1.4836169856586077,-1.913317814186172,79,79.0,74.0,0.0,1.0,78.0,0,1,0,-5.514875656472534,-2.079433248875576,-1.7217084757982897,1.7716525646241443,0.3786420556560249,1.0026387340750058,0.7117099492595292,1.406872700316635,0.1383840811907436
09/09/2025 01:00,27.5,91.0,10.0,0.0,55.8,30.9,203.0,32.7,14.7,20.0,5.318119993844216,3.462606009790799,4.039536325727106,0.0,2.7536607123542622,2.3978952727983707,3.517497837358316,0.8814371939697165,0.1018853416216986,-1.6371929162038252,1.827697983033056,1.3448877763789802,-0.9123497918019734,-0.8819045249139454,0.9320397761668676,1.1750797786126714,-1.726272488155752,80,79.0,74.0,0.2588190451025207,0.9659258262890684,78.0,1,1,0,-5.668954030834289,-1.5216007779871268,-1.443082730045797,1.916154095258556,0.2169893911238224,0.4585919398777502,1.3355994449298734,1.1991565179376784,-0.2251189201165998
09/09/2025 02:00,27.4,91.0,9.8,0.0,54.9,30.0,153.0,28.8,14.1,22.0,5.0369526024136295,3.4339872044851463,4.023564380161053,0.0,2.714694743820879,2.379546134130174,3.3945083935113587,0.6760537701321083,0.1018853416216986,-1.691188917403613,1.6918443044127809,1.30282982264617,-0.9123497918019734,-1.5708799513778424,0.5326912930963372,0.7915949971565023,-1.539227162125332,80,80.0,74.0,0.4999999999999999,0.8660254037844387,78.0,2,1,0,-5.807521102731094,-1.0406003260445766,-1.1433346436163514,1.827697983033056,0.8499051283092975,-0.2401228670030247,1.3448877763789802,1.6290186315774196,-0.6012486276694249
09/09/2025 03:00,27.3,91.0,11.3,0.0,52.9,28.5,124.0,23.7,13.3,27.0,4.8283137373023015,3.3843902633457743,3.987130477914952,0.0,2.660259537265861,2.509599262378372,3.2068032436339315,0.4706703462945073,0.1018853416216986,-1.3084816418246654,1.456407261177223,1.2068906417470595,-0.9123497918019734,-2.0821307416477675,-0.0767900129688704,0.2558692324706357,-1.0716138470492818,80,80.0,75.0,0.7071067811865475,0.7071067811865476,79.0,3,1,0,-4.42841252835809,-0.5043768604846747,-0.6158635074776208,1.6918443044127809,0.6950353190335536,-0.6727173665504885,1.30282982264617,1.3506168106806933,-0.78287526502273
09/09/2025 04:00,27.2,91.0,12.9,0.0,50.6,26.0,115.0,18.2,12.5,33.0,4.7535901911063645,3.295836866004329,3.943521672487517,0.0,2.602689685444384,2.631888840136646,2.954910279033736,0.2652869224568991,0.1018853416216986,-0.9486201623971812,1.036043634719969,1.0920582242794956,-0.9123497918019734,-2.2652340768008776,-0.8946900714031588,-0.3107062403117032,-0.5104778689580216,81,80.0,76.0,0.8660254037844386,0.5000000000000001,79.0,4,1,0,-3.126497303063644,-0.1354231028382297,-0.251656523462912,1.456407261177223,-0.8506008845354183,-1.031388751215849,1.2068906417470595,0.1383840811907436,-0.967600160316165
09/09/2025 05:00,27.0,90.0,15.4,0.2,43.4,21.9,150.0,12.7,9.8,42.0,5.017279836814924,3.131136910560194,3.793239469438179,0.1823215567939546,2.379546134130174,2.797281334830153,2.617395832834079,-0.1454799252183101,-0.305656024865096,-0.4619197508195417,0.2542117386393253,0.6963292308030945,-0.707944319617889,-1.6190862956453227,-1.990604305082795,-2.506780384748039,0.3312260981788686,81,81.0,76.0,0.9659258262890684,0.2588190451025207,79.0,5,1,0,-1.4463339815078349,-0.0481867479934144,0.0672000508060873,1.036043634719969,-0.3253002936264774,-2.2335454620842152,1.0920582242794956,-0.246886232775481,-2.0183834242105427
09/09/2025 06:00,27.0,90.0,16.8,0.0,43.8,21.8,274.0,15.5,10.5,41.0,5.616771097666572,3.126760535960395,3.80220813942094,0.0,2.4423470353692043,2.87919845729804,2.803360380906535,-0.1454799252183101,-0.305656024865096,-0.2208622754228567,0.2334370563263084,0.7199458844925184,-0.9123497918019734,-0.150086832353679,-1.3867747579710643,-1.8887233777403185,0.2377034351636586,81,81.0,77.0,1.0,6.123233995736766e-17,79.0,6,1,0,-0.6905834466746038,-0.0345810779717444,0.032131027312063,0.2542117386393253,-0.1555956560822787,-2.0822035500122738,0.6963292308030945,-1.0142779670754378,-1.6649504665288968
09/09/2025 07:00,27.0,89.0,15.8,0.1,44.1,22.7,442.0,19.3,11.5,40.0,6.093569770045136,3.1654750481410856,3.8088822465086327,0.0953101798043248,2.525728644308256,2.8213788864092133,3.0106208860477417,-0.1454799252183101,-0.7131973913518906,-0.3910078978163198,0.4172151295045561,0.737520405138183,-0.8054950531224988,1.018265468274114,-0.7137969336988681,-1.0681207009696554,0.1441807721484485,81,81.0,77.0,0.9659258262890684,-0.2588190451025206,79.0,7,1,0,-1.2377257441636595,-0.0209754079500745,0.0568837997340868,0.2334370563263084,0.2981107126235477,-1.5443356999403433,0.7199458844925184,-0.3343956738328455,-1.37092604169638
09/09/2025 08:00,26.7,90.0,14.2,1.1,48.0,24.4,542.0,21.6,12.5,41.0,6.297109319933935,3.2347491740244907,3.8918202981106265,0.7419373447293773,2.602689685444384,2.7212954278522306,3.1179499062782403,-0.7616301967311275,-0.305656024865096,-0.6855234413545205,0.7460599129940252,0.9559161367377224,-0.0805444038532308,1.5170208448254012,-0.3652980700741893,-0.3107062403117032,0.2377034351636586,81,81.0,77.0,0.8660254037844387,-0.4999999999999998,79.0,8,1,0,-2.217496385695961,-0.1810421140873621,0.522115353502643,0.4172151295045561,0.8882864868756659,-0.5848358666866215,0.737520405138183,0.1173359999257795,-0.4670002009402358
09/09/2025 09:00,26.5,91.0,12.4,2.3,43.8,23.1,506.0,20.9,13.7,46.0,6.228511003591184,3.1822118404966093,3.80220813942094,1.1939224684724346,2.6878474937846906,2.5952547069568657,3.086486636822455,-1.1723970444063367,0.1018853416216986,-1.05642340781911,0.4966648055311267,0.7199458844925184,0.4261879555204402,1.3489268350027128,-0.467459755960356,0.5273769576637514,0.7053167502397087,81,81.0,77.0,0.7071067811865476,-0.7071067811865475,79.0,9,1,0,-3.36176307693975,-0.826911273351317,1.2385476809687943,0.7460599129940252,0.7727409772930148,0.1352693828698863,0.9559161367377224,-0.2251189201165998,0.4083502136474136
09/09/2025 10:00,26.4,92.0,14.4,1.4,38.9,21.7,403.0,18.6,14.9,52.0,6.001414877961151,3.122364924487357,3.686376323895818,0.8754687373538999,2.766319109226186,2.734367509419584,2.975529566236472,-1.377780468243945,0.5094267081084933,-0.6470562334513013,0.2125710564349792,0.4149330031252436,0.0691611375033516,0.792448186436249,-0.8277389509748505,1.299657781950541,1.266452728330969,81,81.0,78.0,0.4999999999999999,-0.8660254037844387,79.0,10,1,0,-2.020345687499246,-1.744893833048664,0.8915014403046972,0.4966648055311267,1.3755026106386292,0.4585919398777502,0.7199458844925184,0.3466450073713029,1.084154717860385
09/09/2025 11:00,27.3,88.0,21.1,1.5,31.8,18.7,326.0,17.1,15.5,56.0,5.7899601708972535,2.9806186357439426,3.4904285153900982,0.9162907318741552,2.803360380906535,3.0955776085237074,2.89591193827178,0.4706703462945073,-1.1207387578386854,0.4158765448815892,-0.4602996155200475,-0.1010444543546515,0.1149277446568813,0.274297428498469,-1.0862585276056544,1.6642005999489555,1.640543380391809,81,81.0,78.0,0.258819045102521,-0.9659258262890682,79.0,11,1,0,1.2395693798428669,0.7721551209601744,0.1957407573951808,0.2125710564349792,1.7716525646241443,0.4186891548588384,0.4149330031252436,0.7117099492595292,1.3881531893430208
09/09/2025 12:00,27.2,89.0,23.1,0.6,30.9,18.0,313.0,16.8,15.0,56.0,5.749392985908253,2.9444389791664403,3.462606009790799,0.4700036292457356,2.772588722239781,3.1822118404966093,2.87919845729804,0.2652869224568991,-0.7131973913518906,0.6708150560641006,-0.6320447105642882,-0.1743077677304047,-0.3854164140183465,0.1748911871273517,-1.1405274393506082,1.361360371846989,1.640543380391809,80,81.0,78.0,1.2246467991473532e-16,-1.0,79.0,12,1,0,1.9751739988868589,0.435214704541181,0.1779584617609975,-0.4602996155200475,1.916154095258556,0.3786420556560249,-0.1010444543546515,1.3355994449298734,1.406872700316635
09/09/2025 13:00,27.4,87.0,23.1,0.7,29.9,17.8,326.0,17.1,13.9,54.0,5.7899601708972535,2.933856869835904,3.4307561839036995,0.5306282510621704,2.7013612129514133,3.1822118404966093,2.89591193827178,0.6760537701321083,-1.52828012432548,0.6708150560641006,-0.6822780611448392,-0.2581759789021729,-0.317448562787379,0.274297428498469,-1.0862585276056544,0.66037264175334,1.453498054361389,79,80.0,78.0,-0.2588190451025208,-0.9659258262890684,80.0,13,1,0,1.9680753606230184,0.9826428395307012,0.4535070477135168,-0.6320447105642882,1.827697983033056,0.2169893911238224,-0.1743077677304047,1.3448877763789802,1.1991565179376784
09/09/2025 14:00,27.4,88.0,21.3,0.7,30.3,18.4,345.0,18.9,13.0,51.0,5.846438775057724,2.9652730660692823,3.4436180975461075,0.5306282510621704,2.639057329615259,3.104586678466073,2.990719731730447,0.6760537701321083,-1.1207387578386854,0.4423875305040412,-0.5331451472800532,-0.224307483254558,-0.317448562787379,0.4126931727188731,-0.7784162663779699,0.047207051770217,1.1729300653157588,78,79.0,78.0,-0.4999999999999997,-0.8660254037844388,80.0,14,1,0,1.3117998289685364,0.7929637927580189,0.2990777578566901,-0.6822780611448392,1.6918443044127809,0.8499051283092975,-0.2581759789021729,1.30282982264617,1.6290186315774196
09/09/2025 15:00,27.4,88.0,20.9,0.6,27.2,17.6,372.0,23.4,12.7,46.0,5.921578419643816,2.923161580719156,3.339321977944068,0.4700036292457356,2.617395832834079,3.086486636822455,3.194583132299156,0.6760537701321083,-1.1207387578386854,0.3891245469941426,-0.7330486770003711,-0.4989441175076459,-0.3854164140183465,0.5968161195856654,-0.1164688892354227,-0.1659752370782546,0.7053167502397087,77,78.0,79.0,-0.7071067811865471,-0.7071067811865479,80.0,15,1,0,1.137473925888023,0.4768320481368817,0.2630691170463389,-0.5331451472800532,1.456407261177223,0.6950353190335536,-0.224307483254558,1.2068906417470595,1.3506168106806933
09/09/2025 16:00,27.6,89.0,19.8,0.5,27.8,18.7,405.0,29.4,12.5,39.0,6.0063531596017325,2.9806186357439426,3.3603753871419,0.4054651081081644,2.602689685444384,3.0349529867072724,3.414442608412176,1.0868206178073248,-0.7131973913518906,0.2374765005236147,-0.4602996155200475,-0.4435054543655458,-0.4577722402802751,0.8045490018331114,0.5974179739629429,-0.3107062403117032,0.0506581091332385,77,77.0,79.0,-0.8660254037844384,-0.5000000000000004,81.0,16,1,0,0.7078268830119422,0.0550562774651371,0.2580943570137964,-0.7330486770003711,1.036043634719969,-0.8506008845354183,-0.4989441175076459,1.0920582242794956,0.1383840811907436
09/09/2025 17:00,27.8,89.0,22.8,1.5,25.5,18.4,417.0,31.8,12.0,40.0,6.035481432524756,2.9652730660692823,3.277144732992177,0.9162907318741552,2.5649493574615367,3.169685580677429,3.4904285153900982,1.497587465482534,-0.7131973913518906,0.6339540375467785,-0.5331451472800532,-0.6626716784741933,0.1149277446568813,0.8759252171089555,0.8441453006116552,-0.6821288424776641,0.1441807721484485,76,77.0,79.0,-0.9659258262890684,-0.2588190451025206,81.0,17,1,0,1.8798468326633369,0.2159233171331098,0.9494016203220992,-0.4602996155200475,0.2542117386393253,-0.3253002936264774,-0.4435054543655458,0.6963292308030945,-0.246886232775481
09/09/2025 18:00,27.7,90.0,24.4,2.5,23.7,18.5,388.0,33.0,12.1,38.0,5.963579343618446,2.970414465569701,3.2068032436339315,1.252762968495368,2.5726122302071057,3.2347491740244907,3.5263605246161616,1.2922040416449256,-0.305656024865096,0.8254166412121807,-0.5087388861545984,-0.8478976481402789,0.4921555810839256,0.699735609502555,0.9608170484403584,-0.6067144439456896,-0.0428645538819714,76,76.0,79.0,-1.0,-1.8369701987210287e-16,81.0,18,1,0,2.4518295311786176,-0.0553897497695902,1.0666067198153597,-0.5331451472800532,0.2334370563263084,-0.1555956560822787,-0.6626716784741933,0.7199458844925184,-1.0142779670754378
09/09/2025 19:00,27.1,91.0,25.3,2.2,22.0,17.9,338.0,34.7,12.2,35.0,5.82600010738045,2.9391619220655967,3.1354942159291497,1.1631508098056809,2.580216829592325,3.269568939183719,3.5751506887855933,0.0599034986192981,0.1018853416216986,0.9278807467656862,-0.657094939313608,-1.0356713777423774,0.3916890431028942,0.3626100542332784,1.11923940925752,-0.5318735444873807,-0.3234325429276016,75,76.0,79.0,-0.9659258262890684,0.2588190451025203,81.0,19,1,0,2.727191759111496,-0.0193747408886996,0.0555833030327516,-0.5087388861545984,0.4172151295045561,0.2981107126235477,-0.8478976481402789,0.737520405138183,-0.3343956738328455
09/09/2025 20:00,26.6,95.0,27.4,2.7,20.7,16.9,297.0,35.8,12.4,33.0,5.697093486505405,2.884800712846709,3.077312260546414,1.308332819650179,2.5952547069568657,3.3463891451671604,3.605497845174885,-0.9670136205687284,1.7320508075688774,1.1539395285677596,-0.9151479980544504,-1.188878385457988,0.5544563965455618,0.046735963573195,1.2177770600550015,-0.3838778104723285,-0.5104778689580216,74,75.0,79.0,-0.8660254037844386,0.5000000000000001,81.0,20,1,0,3.3288855745942683,0.4936390522813054,-1.115875241437681,-0.657094939313608,0.7460599129940252,0.8882864868756659,-1.0356713777423774,0.9559161367377224,0.1173359999257795
09/09/2025 21:00,26.1,96.0,29.4,21.9,17.6,15.2,281.0,35.7,12.5,32.0,5.641907070938114,2.785011242238338,2.923161580719156,3.131136910560194,2.602689685444384,3.414442608412176,3.6027767550605247,-1.993930739756755,2.139592174055672,1.3542004208894545,-1.3888493466931848,-1.594794003767872,2.5980498007123285,-0.0884933886181479,1.2089416415387562,-0.3107062403117032,-0.6040005319732317,73,74.0,79.0,-0.7071067811865477,0.7071067811865474,81.0,21,1,0,3.77146339642102,1.2043352275308594,-2.700181847003019,-0.9151479980544504,0.4966648055311267,0.7727409772930148,-1.188878385457988,0.7199458844925184,-0.2251189201165998
09/09/2025 22:00,26.3,96.0,32.9,24.3,16.2,14.6,275.0,35.1,12.7,31.0,5.62040086571715,2.747270914255491,2.844909383819408,3.2308043957334744,2.617395832834079,3.5234150143864045,3.586292865338835,-1.5831638920815458,2.139592174055672,1.6748734655553974,-1.5680029603415082,-1.8008507589133107,2.70978962855544,-0.141192411923601,1.1554182158726474,-0.1659752370782546,-0.6975231949884417,72,73.0,79.0,-0.5000000000000004,0.8660254037844384,81.0,22,1,0,4.60133115697864,1.1042935361950563,-2.65159919447279,-1.3888493466931848,0.2125710564349792,1.3755026106386292,-1.594794003767872,0.4149330031252436,0.3466450073713029
09/09/2025 23:00,26.2,95.0,28.2,7.3,16.9,15.8,263.0,34.5,12.9,30.0,5.575949103146316,2.8213788864092133,2.884800712846709,2.1162555148025524,2.631888840136646,3.374168709274236,3.56953269648137,-1.788547315919154,1.7320508075688774,1.2356864379992665,-1.21621187316487,-1.6958073461598566,1.460239688959477,-0.2501174615834683,1.1009977079015467,-0.0233418585878437,-0.7910458580036517,71,72.0,79.0,-0.2588190451025215,0.965925826289068,81.0,23,1,0,3.4863396263933377,1.4148229461013957,-2.210083662001288,-1.5680029603415082,-0.4602996155200475,1.7716525646241443,-1.8008507589133107,-0.1010444543546515,0.7117099492595292
10/09/2025 00:00,26.4,95.0,24.7,10.8,19.7,18.9,235.0,34.9,13.5,29.0,5.4638318050256105,2.990719731730447,3.030133700271324,2.468099531471619,2.6741486494265287,3.246490991901174,3.580737295494233,-1.482607253217093,2.7109602281593403,1.1616476665815711,0.2562516497982335,-1.034459140077913,3.2952393758174234,-0.8857097177165411,1.0349194912154829,0.5397904110986774,-0.3799352324971131,70,71.0,79.0,0.0,1.0,80.0,0,2,0,3.474162597764136,0.5632947314529425,-1.7222672561565489,-1.21621187316487,-0.6320447105642882,1.916154095258556,-1.6958073461598566,-0.1743077677304047,1.3355994449298734
10/09/2025 01:00,26.8,91.0,26.3,5.2,20.1,19.3,201.0,35.4,14.3,27.0,5.308267697401205,3.0106208860477417,3.0492730404820207,1.824549292051045,2.72785282839839,3.306886702190914,3.594568774642695,-0.5337386111581539,1.0944870486357574,1.2821500548646056,0.3159449881177582,-0.9923757224738122,2.136129679801208,-1.2364355702752612,1.05626468947025,0.720239236168633,-0.5092748861131516,68,70.0,80.0,0.2588190451025207,0.9659258262890684,79.0,1,2,0,3.86006773422264,0.2718196704117606,-0.6843329895797855,0.2562516497982335,-0.6822780611448392,1.827697983033056,-1.034459140077913,-0.2581759789021729,1.3448877763789802
10/09/2025 02:00,27.0,88.0,28.8,1.7,15.7,15.0,178.0,33.8,14.2,28.0,5.187385805840755,2.772588722239781,2.815408719422709,0.9932517730102834,2.7212954278522306,3.3945083935113587,3.5496173867804286,-0.0593042901286884,-0.1178678360069298,1.4569741113888015,-0.3980304053984357,-1.5065945919590666,0.6388650443907278,-1.508968901542212,0.9868942139449548,0.6982060304345407,-0.4446050593051324,67,68.0,80.0,0.4999999999999999,0.8660254037844387,78.0,2,2,0,4.039589989831918,0.0263669874297143,-0.0864048154117895,0.3159449881177582,-0.5331451472800532,1.6918443044127809,-0.9923757224738122,-0.224307483254558,1.30282982264617
10/09/2025 03:00,26.9,88.0,29.0,1.7,13.3,12.3,159.0,28.0,12.6,33.0,5.075173815233827,2.5877640352277083,2.660259537265861,0.9932517730102834,2.6100697927420065,3.4011973816621555,3.367295829986474,-0.2965214506434254,-0.1178678360069298,1.4703200765823736,-0.9524104376171696,-1.847735287080417,0.6388650443907278,-1.761955574843141,0.7055295287863548,0.3244821311488683,-0.1212559252650361,66,67.0,80.0,0.7071067811865475,0.7071067811865476,77.0,3,2,0,3.804841414453117,0.0359549828586992,-0.4359814420183577,-0.3980304053984357,-0.7330486770003711,1.456407261177223,-1.5065945919590666,-0.4989441175076459,1.2068906417470595
10/09/2025 04:00,26.9,87.0,26.0,1.4,13.6,10.6,151.0,20.1,10.2,39.0,5.0238805208462765,2.451005098112319,2.681021528714291,0.8754687373538999,2.4159137783010487,3.295836866004329,3.0492730404820207,-0.2965214506434254,-0.5219861308878255,1.260103263060487,-1.3626176734031386,-1.8020839978092924,0.4267239397918731,-1.877598473962608,0.214746191831285,-0.3278921413354621,0.2667630355830794,65,66.0,81.0,0.8660254037844386,0.5000000000000001,77.0,4,2,0,3.0885195219092223,-0.0791009622891384,-0.3736476475232094,-0.9524104376171696,-0.4602996155200475,1.036043634719969,-1.847735287080417,-0.4435054543655458,1.0920582242794956
10/09/2025 05:00,26.8,89.0,14.0,1.1,16.6,8.6,187.0,6.7,5.2,46.0,5.236441962829949,2.26176309847379,2.8678989020441064,0.7419373447293773,1.824549292051045,2.70805020110221,2.0412203288596382,-0.5337386111581539,0.2862504588739659,0.0873428702804415,-1.9302473962111748,-1.3911796272291377,0.1862181914714504,-1.3983697231968442,-1.3409142512694805,-2.314907468165491,0.7194518232392143,63,65.0,81.0,0.9659258262890684,0.2588190451025207,76.0,5,2,0,0.1975488809150859,-0.3839992169308999,-0.0466182622780496,-1.3626176734031386,-0.5331451472800532,0.2542117386393253,-1.8020839978092924,-0.6626716784741933,0.6963292308030945
10/09/2025 06:00,26.7,90.0,13.7,0.7,19.4,9.7,318.0,9.4,5.7,41.0,5.765191102784844,2.3702437414678603,3.0155349008501706,0.5306282510621704,1.9021075263969205,2.6878474937846906,2.341805806147327,-0.7709557716728908,0.6903687537548616,0.0470341385863329,-1.604860656320562,-1.0665588554179168,-0.1943743471104381,-0.2062824497744157,-0.8770407539853545,-2.054307780577932,0.3961026891991179,62,63.0,81.0,1.0,6.123233995736766e-17,76.0,6,2,0,0.1114823726195876,-0.3053776544132132,-0.036261240608796,-1.9302473962111748,-0.5087388861545984,0.2334370563263084,-1.3911796272291377,-0.8478976481402789,0.7199458844925184
10/09/2025 07:00,26.4,91.0,14.8,1.9,22.4,11.6,493.0,13.1,6.4,34.0,6.202535517187923,2.533696813957432,3.152736022363656,1.0647107369924282,2.0014800002101243,2.760009940032921,2.6461747973841225,-1.482607253217093,1.0944870486357574,0.1910136873910621,-1.1145845949462456,-0.7648822025740631,0.7675710457956114,0.7797290084319624,-0.4073284122452949,-1.7204111176518857,-0.0565860984570168,61,62.0,81.0,0.9659258262890684,-0.2588190451025206,75.0,7,2,0,0.4839707711649949,0.0838949600036297,-0.283198278389731,-1.604860656320562,-0.657094939313608,0.4172151295045561,-1.0665588554179168,-1.0356713777423774,0.737520405138183
10/09/2025 08:00,26.5,91.0,15.2,1.0,27.4,14.4,598.0,15.1,7.3,31.0,6.395261598115449,2.734367509419584,3.3463891451671604,0.6931471805599453,2.1162555148025524,2.785011242238338,2.778819271990417,-1.2453900927023562,1.0944870486357574,0.2408966444998632,-0.5126745989704562,-0.3390793719872959,0.0983413655535084,1.2142380997373097,-0.2026270511341356,-1.3347594393000948,-0.2505955788810746,60,61.0,81.0,0.8660254037844387,-0.4999999999999998,74.0,8,2,0,0.6586999578486259,0.3120892512135022,-0.3000102944253712,-1.1145845949462456,-0.9151479980544504,0.7460599129940252,-0.7648822025740631,-1.188878385457988,0.9559161367377224
10/09/2025 09:00,26.7,91.0,16.4,1.0,41.9,18.3,566.0,14.0,8.4,33.0,6.340359303727752,2.96010509591084,3.758871825933971,0.6931471805599453,2.2407096892759584,2.856470206220483,2.70805020110221,-0.7709557716728908,1.0944870486357574,0.3834725953872672,0.164423317412474,0.5678840195441698,0.0983413655535084,1.0904585576526662,-0.3118402330505775,-0.9165869620605808,-0.1212559252650361,59,60.0,81.0,0.7071067811865476,-0.7071067811865475,73.0,9,2,0,1.1351191837480052,0.0934829554326163,-0.2956404106921967,-0.5126745989704562,-1.3888493466931848,0.4966648055311267,-0.3390793719872959,-1.594794003767872,0.7199458844925184
10/09/2025 10:00,27.1,89.0,18.2,0.8,40.3,16.8,464.0,11.2,9.7,39.0,6.142037405587356,2.87919845729804,3.720862499966987,0.5877866649021191,2.3702437414678603,2.954910279033736,2.501435951739211,0.1779128703860484,0.2862504588739659,0.5798816419875177,-0.0782554374983554,0.4843094386072074,-0.091425318996575,0.6433334600415145,-0.6306942086503975,-0.4813458323744491,0.2667630355830794,59,59.0,81.0,0.4999999999999999,-0.8660254037844387,72.0,10,2,0,1.669594329025915,0.0474605773734812,0.1031684074101741,0.164423317412474,-1.5680029603415082,0.2125710564349792,0.5678840195441698,-1.8008507589133107,0.4149330031252436
10/09/2025 11:00,27.4,87.0,19.1,0.8,39.9,16.2,376.0,9.0,10.7,44.0,5.932245187448011,2.844909383819408,3.711130063048756,0.5877866649021191,2.4595888418037104,3.0007198150650303,2.302585092994046,0.8895643519302424,-0.5219861308878255,0.6712814859735651,-0.1811052135057835,0.4629098395287321,-0.091425318996575,0.1703480414206745,-0.937567461864116,-0.1811416640953128,0.5901121696231757,58,59.0,81.0,0.258819045102521,-0.9659258262890682,71.0,11,2,0,1.909734998630431,0.5249427497369896,0.5971480800328445,-0.0782554374983554,-1.21621187316487,-0.4602996155200475,0.4843094386072074,-1.6958073461598566,-0.1010444543546515
10/09/2025 12:00,27.7,86.0,18.1,0.6,38.4,15.1,327.0,8.0,11.1,47.0,5.793013608384144,2.778819271990417,3.673765816303888,0.4700036292457356,2.4932054526026954,2.9496883350525844,2.19722457733622,1.6012158334744448,-0.9261044257687212,0.5694627443838607,-0.3793419259136987,0.3807536532696,-0.3035664235954295,-0.1435554355186974,-1.100163310854777,-0.0681881093134918,0.7841216500472336,58,58.0,80.0,1.2246467991473532e-16,-1.0,70.0,12,2,0,1.5824340487744248,1.255548001425738,0.9118327628812484,-0.1811052135057835,0.2562516497982335,-0.6320447105642882,0.4629098395287321,-1.034459140077913,-0.1743077677304047
