datetime,aqi_us_lag1,aqi_us_lag12,aqi_us_lag24,scaled_humidity_%,scaled_temp_C_scaled_log_windspeed_kph,day_of_week,scaled_temp_C,scaled_temp_C_scaled_o3,aqi_us,scaled_log_pm2_5_lag1,scaled_log_pm2_5_lag12,scaled_log_pm2_5_lag24,scaled_log_pm10_lag1,scaled_log_pm10_lag12,scaled_log_pm10_lag24,scaled_log_no2,scaled_log_so2
2025-08-01 20:00:00,74.0,79.0,82.0,0.0552449881892015,-0.032574111847222,4,-0.6718302965579406,0.6810939093954292,74,1.079441668640008,-1.1550495328618675,-0.1075926783636925,1.0262695162973998,-0.4349466120222959,-1.0691089839463792,1.414838184271174,0.7485271607584092
2025-08-01 21:00:00,74.0,79.0,82.0,0.0552449881892015,0.0637361743107758,4,-0.9340079732634778,1.0734898840997726,73,0.8110522604616064,-0.5597137434699991,-0.5294904766376599,-0.0118629905383332,0.6022462965182195,-1.652530822236915,1.5065605969735945,0.7485271607584092
2025-08-01 22:00:00,73.0,78.0,82.0,0.4340677643437199,0.2798633133107133,4,-1.0650968116162445,1.2241551309909662,73,0.9269471625536116,0.0026009431117456,-0.8187321249109667,0.0080184538698325,0.9927760018774676,-1.967604702004196,1.4520290179720767,0.6800206548653825
2025-08-01 23:00:00,73.0,77.0,82.0,0.6234791524209792,0.3498461730088326,4,-0.6718302965579406,0.726626649856405,73,0.8884625108382865,0.0026009431117456,-1.0152778802417917,-0.0618619559270162,0.8482664933521501,-2.057169579077664,1.328564183192651,0.4712939302605178
2025-08-02 00:00:00,73.0,77.0,82.0,1.0251953003724628,0.6533997629058148,5,-0.4918759334790166,0.6338244805466136,74,2.223266209264651,0.2108360537672312,0.3743991731657375,1.3511364344697303,0.8911382654407831,-1.1627868819001288,1.180748868171017,0.2129559303160602
2025-08-02 01:00:00,74.0,76.0,82.0,1.0251953003724628,0.5411935283617171,5,-0.5991943189653456,0.5735699974608817,74,1.960003452725526,0.0026009431117456,0.0445914526168708,-0.3500953408024609,0.5391027719523122,-1.0667384404579172,0.7073024317348492,-0.4867015548490754
2025-08-02 02:00:00,74.0,76.0,81.0,1.202207438566269,0.4390889077469311,5,-0.813831089938011,0.599252236153163,74,1.4098702383391148,-0.1671217392758923,-0.2100000000142808,-0.6466220306780461,0.4107496490791513,-1.0667384404579172,0.2004488388897333,-1.0943082263596184
2025-08-02 03:00:00,74.0,75.0,81.0,1.202207438566269,0.5548925757241434,5,-1.0284678609106723,0.5301077473662591,74,0.8331075222072811,-0.5153342697672109,-0.5597137434699991,-0.931986500971479,0.0278330697673779,-1.199212390258208,-0.2900310511424644,-1.5824798310634929
2025-08-02 04:00:00,74.0,75.0,81.0,1.3792195767600754,0.4086276497845107,5,-1.243104631883334,0.3661365311001737,74,0.3301874654397023,-0.7845720372741605,-0.968119012932786,-0.9127326573884036,-0.1021687295755473,-1.3222824694819622,-0.762817960792796,-1.83825508841116
2025-08-02 05:00:00,74.0,74.0,81.0,1.3792195767600754,0.6706962437013556,5,-1.243104631883334,-0.045767066387522,74,0.1750776387849098,0.9652863142932392,-1.5395768734780813,-0.4788538403790118,1.271582694295186,-1.3973770223262234,-1.188343104567705,-2.1025106118514456
2025-08-02 06:00:00,74.0,74.0,80.0,0.8481831621786564,0.5382218934645993,5,-1.243104631883334,-0.045767066387522,74,-0.4115813156973165,1.91438872020384,-1.7374503429344277,-0.893512096179018,2.106590207809496,-1.473440563859969,-0.6440706481434396,-1.5824798310634929
2025-08-02 07:00:00,74.0,74.0,80.0,0.67117102398485,0.2574636652963034,5,-1.1357862463970014,0.0836319054851112,74,-0.6322808967044974,1.079441668640008,-1.2498230596616768,-0.5531051472945879,1.0262695162973998,-0.7762933579236265,-0.0455838831007705,-0.9380095274202654
2025-08-02 08:00:00,74.0,74.0,79.0,0.1401346094034309,-0.4006186327053696,5,-0.5991943189653456,-0.0220603845177263,75,-0.2486980952052722,0.8110522604616064,-1.1550495328618675,0.3926319876662777,-0.0118629905383332,-0.4349466120222959,0.2639102395066052,-0.2702816115565902
2025-08-02 09:00:00,75.0,73.0,79.0,-0.2138896669841818,-0.2012359860084629,5,-0.1699207770200223,-0.0437915095650384,75,-0.4663742250044856,0.9269471625536116,-0.5597137434699991,0.3239954000251099,0.0080184538698325,0.6022462965182195,0.1789666343727445,0.4114137727544139
2025-08-02 10:00:00,75.0,73.0,78.0,-0.744926081565601,0.5151021686719299,5,0.3666711504116335,0.2159942125914712,74,-0.576721650244602,0.8884625108382865,0.0026009431117456,1.056655645967427,-0.0618619559270162,0.9927760018774676,-0.1166723442014471,0.9787583402902472
2025-08-02 11:00:00,74.0,73.0,77.0,-0.9219382197594074,1.1747069028116817,5,1.117899848815951,1.0289358450432082,74,-0.8571448655520154,2.223266209264651,0.0026009431117456,0.91066984796382,1.3511364344697303,0.8482664933521501,-0.4478139574160253,1.3357274627564832
2025-08-02 12:00:00,74.0,74.0,77.0,-1.0989503579532138,1.7150043821388543,5,1.547173390761278,1.93670420497413,74,-1.2611644644189064,1.960003452725526,0.2108360537672312,0.0274687101495248,-0.3500953408024609,0.8911382654407831,-0.8553556542071283,1.2773317565288531
2025-08-02 13:00:00,74.0,74.0,76.0,-1.2759624961470202,1.474685029692568,5,1.547173390761278,2.449361200408459,73,-1.2026020036709089,1.4098702383391148,0.0026009431117456,0.4778361738724885,-0.6466220306780461,0.5391027719523122,-1.2966098966584492,0.9176777483079346
2025-08-02 14:00:00,73.0,74.0,76.0,-1.6299867725346329,1.851338078831211,5,1.7618101617339397,2.9837493208900976,73,-1.2611644644189064,0.8331075222072811,-0.1671217392758923,0.6295774628996891,-0.931986500971479,0.4107496490791513,-1.5670798511297588,0.6685644038004819
2025-08-02 15:00:00,73.0,74.0,75.0,-1.0989503579532138,1.3346704183979845,5,1.2252182343022835,1.9396675402078545,73,-1.2611644644189064,0.3301874654397023,-0.5153342697672109,0.5117358705298829,-0.9127326573884036,0.0278330697673779,-1.4479052574101303,0.6050502968399262
2025-08-02 16:00:00,73.0,74.0,75.0,-1.2759624961470202,1.0875390988943996,5,1.117899848815951,1.399352749258763,73,-1.32001612367647,0.1750776387849098,-0.7845720372741605,0.1505271096608318,-0.4788538403790118,-0.1021687295755473,-1.0502918716498637,0.6050502968399262
2025-08-02 17:00:00,73.0,74.0,74.0,-1.2759624961470202,0.9209152575451904,5,1.2252182343022835,0.8570624014871916,72,-1.32001612367647,-0.4115813156973165,0.9652863142932392,-0.2228108057330887,-0.893512096179018,1.271582694295186,-0.4750107227181537,0.8561254868530536
2025-08-02 18:00:00,72.0,74.0,74.0,-0.9219382197594074,0.2978556325354139,5,0.6886263068706279,0.0253529792218648,72,1.0284797138058148,-0.6322808967044974,1.91438872020384,2.5615285295686205,-0.5531051472945879,2.106590207809496,0.4065482073744753,0.7940942146562028
2025-08-02 19:00:00,72.0,74.0,74.0,-0.5679139433717946,-0.0268294820181338,5,0.1520343794389719,-0.1287404529318083,72,1.0768263796282185,-0.2486980952052722,1.079441668640008,1.983783417771232,0.3926319876662777,1.0262695162973998,1.2838176162232675,0.6685644038004819
2025-08-02 20:00:00,72.0,75.0,74.0,0.1401346094034309,0.2264482006455916,5,-0.277239162506355,0.3878676561474864,72,1.0284797138058148,-0.4663742250044856,0.8110522604616064,0.7129918967942598,0.3239954000251099,-0.0118629905383332,1.7237576718613885,0.4764833443016907
2025-08-02 21:00:00,72.0,75.0,73.0,0.4941588857910436,0.6657539184711906,5,-0.5991943189653456,0.9044757652267748,72,1.0768263796282185,-0.576721650244602,0.9269471625536116,-0.5344957841375271,1.056655645967427,0.0080184538698325,1.699000112646207,0.2796590664247099
2025-08-02 22:00:00,72.0,74.0,73.0,0.67117102398485,1.212492391535414,5,-0.813831089938011,1.0486914132680354,71,0.8331075222072811,-0.8571448655520154,0.8884625108382865,-1.244670497865147,0.91066984796382,-0.0618619559270162,1.4383869606100523,0.0778513696612255
2025-08-02 23:00:00,71.0,74.0,73.0,0.8481831621786564,1.099115765317712,5,-0.4918759334790166,0.5251688553100512,71,0.6344789778920354,-1.2611644644189064,2.223266209264651,-1.4244980059554624,0.0274687101495248,1.3511364344697303,1.1046986217478072,-0.2702816115565902
2025-08-03 00:00:00,71.0,74.0,74.0,0.9904824482942098,0.9393477246246784,6,-0.5966527363779401,0.6037538459411521,71,0.4324836882246917,-1.2026020036709089,1.960003452725526,-1.5460193454849416,0.4778361738724885,-0.3500953408024609,1.0271842175667854,-0.6075717712779708
2025-08-03 01:00:00,71.0,73.0,74.0,1.1544243707704926,0.8120563856972217,6,-0.5966527363779401,0.520477453397545,70,0.4679138861088978,-1.2611644644189064,1.4098702383391148,-0.7175470328418475,0.6295774628996891,-0.6466220306780461,0.6308261950116312,-1.038067151843346
2025-08-03 02:00:00,70.0,73.0,74.0,1.1544243707704926,0.7018944579021189,6,-0.7814226160304633,0.5725923571183829,70,-0.2109670378379808,-1.2611644644189064,0.8331075222072811,-0.9218594818873822,0.5117358705298829,-0.931986500971479,0.2271916264490879,-1.444943149643713
2025-08-03 03:00:00,70.0,73.0,74.0,1.1544243707704926,0.649666505144991,6,-0.8738075558567264,0.5793081952267392,69,-0.7621397045891234,-1.32001612367647,0.3301874654397023,-1.042497913396055,0.1505271096608318,-0.9127326573884036,-0.1224456162269035,-1.7554368810757943
2025-08-03 04:00:00,69.0,73.0,74.0,0.8265405258179269,0.6285074412530581,6,-1.0585774355092497,0.6279308631312324,69,-1.1644453028157429,-1.32001612367647,0.1750776387849098,-1.083370883880519,-0.2228108057330887,-0.4788538403790118,-0.4005524074860807,-2.017278479728444
2025-08-03 05:00:00,69.0,72.0,74.0,0.6625986033416441,0.3785912639131066,6,-0.9661924956829864,0.4382755949512744,69,-1.4607491039562828,1.0284797138058148,-0.4115813156973165,-1.1245830530181786,2.5615285295686205,-0.893512096179018,-0.5112773592097476,-1.884780168687529
2025-08-03 06:00:00,69.0,72.0,74.0,0.8265405258179269,1.0338248419346503,6,-1.1509623753355127,0.5220892545435514,69,-1.4008694128330113,1.0768263796282185,-0.6322808967044974,-1.0019586035345645,1.983783417771232,-0.5531051472945879,-0.0988534328526372,-1.1512412752813617
2025-08-03 07:00:00,69.0,72.0,74.0,0.8265405258179269,1.0518007168604573,6,-1.0585774355092497,0.4801824247474129,68,-1.2820448491672627,1.0284797138058148,-0.2486980952052722,-0.8137910893718515,0.7129918967942598,0.3926319876662777,0.3449661030030426,-0.2569881055866161
2025-08-03 08:00:00,68.0,72.0,75.0,0.3347147583890783,-0.0197618694106236,6,-0.504267796551677,0.123168470907238,68,-0.3735406442192301,1.0768263796282185,-0.4663742250044856,-0.2711681674071589,-0.5344957841375271,0.3239954000251099,0.5103914349671798,0.3395439746906182
2025-08-03 09:00:00,68.0,72.0,75.0,-0.3210529315160532,0.1469643154746773,6,0.1424267822321554,0.0447274818016477,68,0.4171028668408486,0.8331075222072811,-0.576721650244602,0.5092629857399293,-1.244670497865147,1.056655645967427,0.2271916264490879,0.676530232940607
2025-08-03 10:00:00,68.0,71.0,74.0,-0.484994853992336,0.5920394403726978,6,0.4195816017109418,0.4245752852102328,68,0.817391480716907,0.6344789778920354,-0.8571448655520154,0.9846070796718916,-1.4244980059554624,0.91066984796382,-0.4005524074860807,0.877001743955968
2025-08-03 11:00:00,68.0,71.0,74.0,-0.9768206214211848,1.0332904619108751,6,1.0662761804947742,1.5998469541724336,69,0.9153067168087424,0.4324836882246917,-1.2611644644189064,1.045128263286575,-1.5460193454849416,0.0274687101495248,-1.057842046428944,0.91622329655941
2025-08-03 12:00:00,69.0,71.0,74.0,-1.4686463888500334,1.5362239763026229,6,1.6205858194523437,2.770820486745284,69,1.3458127125003003,0.4679138861088978,-1.2026020036709089,1.318199130666836,-0.7175470328418475,0.4778361738724885,-1.458742831764538,0.7576087744621114
2025-08-03 13:00:00,69.0,70.0,73.0,-1.960472156278882,1.928560176201885,6,1.990125578757393,3.402646535979366,69,1.624047358959988,-0.2109670378379808,-1.2611644644189064,1.3935386977098594,-0.9218594818873822,0.6295774628996891,-1.6425698666617603,0.4683759759885966
2025-08-03 14:00:00,69.0,70.0,73.0,-1.960472156278882,2.2985207369534546,6,1.990125578757393,3.124879471817785,70,1.0606214840504429,-0.7621397045891234,-1.2611644644189064,0.9506627378051524,-1.042497913396055,0.5117358705298829,-1.5951248075281432,0.2075821469286415
2025-08-03 15:00:00,70.0,69.0,73.0,-1.1407625438974676,2.048219488330422,6,1.3434309999735603,1.7344323498638767,70,1.439313686532394,-1.1644453028157429,-1.32001612367647,1.3622859961974456,-1.083370883880519,0.1505271096608318,-1.37238478444703,0.1177923102972419
2025-08-03 16:00:00,70.0,69.0,73.0,-0.9768206214211848,1.3928098813858334,6,0.9738912406685112,0.8495535207069626,70,1.012388621639304,-1.4607491039562828,-1.32001612367647,1.0784351478990657,-1.1245830530181786,-0.2228108057330887,-0.9858799397083268,0.0723346271461742
2025-08-03 17:00:00,70.0,69.0,72.0,-0.8128786989449018,0.6009272938670684,6,0.6967364211897248,0.3646700092836998,71,0.4171028668408486,-1.4008694128330113,1.0284797138058148,0.7773709794889829,-1.0019586035345645,2.5615285295686205,-0.4005524074860807,0.2959119213455034
2025-08-03 18:00:00,71.0,69.0,72.0,-0.484994853992336,0.1238153930057237,6,0.2348117220584153,0.0245799674765808,71,1.439313686532394,-1.2820448491672627,1.0768263796282185,1.3935386977098594,-0.8137910893718515,1.983783417771232,0.2069223386338367,0.5942231820145338
2025-08-03 19:00:00,71.0,68.0,72.0,-0.1571110090397703,0.0052069893075029,6,-0.1347280372466308,0.0611141267860339,70,-0.5384647936853546,-0.3735406442192301,1.0284797138058148,0.272921880497566,-0.2711681674071589,0.7129918967942598,0.8380895024606133,0.9938269226024404
2025-08-03 20:00:00,70.0,68.0,72.0,0.4986566808653612,0.2698573647250346,6,-0.504267796551677,0.4398873960972786,70,-0.7058084544831209,0.4171028668408486,1.0768263796282185,-0.0081738843014976,0.5092629857399293,-0.5344957841375271,1.2518349245994709,1.183119992721772
2025-08-03 21:00:00,70.0,68.0,72.0,0.6625986033416441,0.4091012072156275,6,-0.6890376762042034,0.793409114121111,69,-0.8187505153937275,0.817391480716907,0.8331075222072811,-0.4666367513014389,0.9846070796718916,-1.244670497865147,1.489289819193311,1.1457854028971666
2025-08-03 22:00:00,69.0,68.0,71.0,0.6625986033416441,0.649666505144991,6,-0.8738075558567264,1.1281264854415447,69,-0.5939736865056355,0.9153067168087424,0.6344789778920354,-0.8822892495741212,1.045128263286575,-1.4244980059554624,1.6412182616295394,0.91622329655941
2025-08-03 23:00:00,69.0,69.0,71.0,0.9904824482942098,1.0350428008812411,6,-0.6890376762042034,0.9376653166885858,69,-0.5384647936853546,1.3458127125003003,0.4324836882246917,-1.2291350806008776,1.318199130666836,-1.5460193454849416,1.6516718573226952,0.5942231820145338
2025-08-04 00:00:00,69.0,69.0,71.0,1.1116737117674484,1.4818715726426526,0,-0.8494604551638989,0.9234870988565675,68,-1.106097068359179,1.624047358959988,0.4679138861088978,-1.5229404055576796,1.3935386977098594,-0.7175470328418475,1.2682178056187237,0.4909254443352397
2025-08-04 01:00:00,68.0,69.0,70.0,1.2695445347403405,2.1229091319014506,0,-0.9404740753600288,0.8346384858470418,68,-0.1794041484589263,1.0606214840504429,-0.2109670378379808,-0.7772192441239691,0.9506627378051524,-0.9218594818873822,0.8991192231601437,-0.4623018651331345
2025-08-04 02:00:00,68.0,70.0,70.0,1.2695445347403405,1.580985014283063,0,-0.9404740753600288,0.7094427129699856,68,-0.5944347522366218,1.439313686532394,-0.7621397045891234,-0.929440713786403,1.3622859961974456,-1.042497913396055,0.5072974879505896,-1.3041837970323076
2025-08-04 03:00:00,68.0,70.0,69.0,1.2695445347403405,0.6371739793867854,0,-1.0314876955561616,0.7094427129699864,67,-0.9887648139310556,1.012388621639304,-1.1644453028157429,-1.0768777579981312,1.0784351478990657,-1.083370883880519,0.2067237366905074,-1.805495520689028
2025-08-04 04:00:00,67.0,70.0,69.0,1.2695445347403405,0.66677693118117,0,-1.1225013157522945,0.6226133866197704,67,-1.2637147224706995,0.4171028668408486,-1.4607491039562828,-1.0876175771040766,0.7773709794889829,-1.1245830530181786,-0.0636268683849245,-2.06897462900822
2025-08-04 05:00:00,67.0,71.0,69.0,1.2695445347403405,0.6371739793867854,0,-1.0314876955561616,0.5034754737206355,67,-1.500833972510575,1.439313686532394,-1.4008694128330113,-1.1308644012855706,1.3935386977098594,-1.0019586035345645,-0.2141506703006861,-1.9801406399659
2025-08-04 06:00:00,67.0,71.0,69.0,0.9538028887945564,0.856684657574504,0,-1.1225013157522945,0.4731861738310255,67,-1.5978305180988528,-0.5384647936853546,-1.2820448491672627,-1.0876175771040766,0.272921880497566,-0.8137910893718515,-0.0844376565185032,-1.3041837970323076
2025-08-04 07:00:00,67.0,70.0,68.0,0.6380612428487725,0.9168006548882248,0,-1.0314876955561616,0.4348197273041852,66,-1.646805310208748,-0.7058084544831209,-0.3735406442192301,-1.1636057908327082,-0.0081738843014976,-0.2711681674071589,0.1885982523756418,-0.3186704969162369
2025-08-04 08:00:00,66.0,70.0,68.0,-0.1512928720156874,0.1237661056859305,0,-0.4854059743793704,0.1076952884963927,66,-1.0338926191124398,-0.8187505153937275,0.4171028668408486,-0.4796954629960573,-0.4666367513014389,0.5092629857399293,0.2601189023819152,0.4266233580524452
2025-08-04 09:00:00,66.0,69.0,68.0,-0.6249053409343633,0.0795564521503508,0,0.1516893669935506,0.0471166887171709,65,-0.6802820081492341,-0.5939736865056355,0.817391480716907,-0.3076039802964696,-0.8822892495741212,0.9846070796718916,-0.0226545296055061,0.926575553313984
2025-08-04 10:00:00,65.0,69.0,68.0,-0.7827761639072554,0.5422108552775148,0,0.6067574679742089,0.5923240867301555,65,-0.2605856981229692,-0.5384647936853546,0.9153067168087424,0.1843900153720824,-1.2291350806008776,1.045128263286575,-0.60878988611654,1.338845926226533
2025-08-04 11:00:00,65.0,69.0,69.0,-0.9406469868801474,0.8106917914251368,0,1.0618255689548672,1.6019674163838322,65,0.3654248683362193,-1.106097068359179,1.3458127125003003,0.692800745146055,-1.5229404055576796,1.318199130666836,-1.211305743810851,1.5089795434835456
2025-08-04 12:00:00,65.0,68.0,69.0,-1.2563886328259313,1.431507235983613,0,1.4258800497393926,2.435932806677767,64,0.6957866407466088,-0.1794041484589263,1.624047358959988,0.992953790851846,-0.7772192441239691,1.3935386977098594,-1.5772946966427888,1.2812871966463923
2025-08-04 13:00:00,64.0,68.0,69.0,-1.2563886328259313,2.01481904490572,0,1.6989209103277882,3.015468077898979,64,1.1822879242277615,-0.5944347522366218,1.0606214840504429,1.2962840775242956,-0.929440713786403,0.9506627378051524,-1.716171283899119,0.8046038737833375
2025-08-04 14:00:00,64.0,68.0,70.0,-1.2563886328259313,2.40534153019492,0,1.6989209103277882,2.789307972056556,64,1.148569451450456,-0.9887648139310556,1.439313686532394,1.2422493378008912,-1.0768777579981312,1.3622859961974456,-1.6225059090885572,0.4266233580524452
2025-08-04 15:00:00,64.0,67.0,70.0,-1.4142594557988233,1.91845401398192,0,1.4258800497393926,1.96140044174054,64,1.148569451450456,-1.2637147224706995,1.012388621639304,1.3259942737604165,-1.0876175771040766,1.0784351478990657,-1.4061780246087217,0.2963820287351015
2025-08-04 16:00:00,64.0,67.0,70.0,-1.5721302787717153,1.6420338319440169,0,1.3348664295432628,1.2142643777968216,63,0.873197097194783,-1.500833972510575,0.4171028668408486,1.113287261066067,-1.1308644012855706,0.7773709794889829,-1.0003965629709322,0.2963820287351015
2025-08-04 17:00:00,63.0,67.0,71.0,-0.9406469868801474,0.7412039235886954,0,0.9708119487587342,0.3661639808877323,63,0.5872816470663151,-1.5978305180988528,1.439313686532394,0.8755524614668391,-1.0876175771040766,1.3935386977098594,-0.4015877773014,0.2963820287351015
2025-08-04 18:00:00,63.0,67.0,71.0,-0.6249053409343633,0.2376569348328636,0,0.4247302275819462,-0.0376933509737372,63,0.8380505427595663,-1.646805310208748,-0.5384647936853546,1.113287261066067,-1.1636057908327082,0.272921880497566,0.3460103314802357,0.3617786317164958
2025-08-04 19:00:00,63.0,66.0,70.0,-0.1512928720156874,-0.0076008403602282,0,-0.030337873398712,0.020865962146177,63,2.2756855282381294,-1.0338926191124398,-0.7058084544831209,1.9754423118503133,-0.4796954629960573,-0.0081738843014976,1.0575070408740974,0.4266233580524452
2025-08-04 20:00:00,63.0,66.0,70.0,0.3223195969029885,0.0835987588565912,0,-0.3943923541832406,0.4287618673262656,63,0.327799453574248,-0.6802820081492341,-0.8187505153937275,0.1922339354191857,-0.3076039802964696,-0.4666367513014389,1.419958940366188,0.4266233580524452
2025-08-04 21:00:00,63.0,65.0,69.0,0.4801904198758805,0.1469722505020427,0,-0.5764195945755033,0.6650184064652257,63,0.4028616837361892,-0.2605856981229692,-0.5939736865056355,-0.3701572202956802,0.1843900153720824,-0.8822892495741212,1.4393344776527903,0.2963820287351015
2025-08-04 22:00:00,63.0,65.0,69.0,0.6380612428487725,0.0807995308153636,0,-0.758446834967766,0.8245420525505059,63,0.0197710959981404,0.3654248683362193,-0.5384647936853546,-0.8374219370848719,0.692800745146055,-1.2291350806008776,1.2787063698235983,0.0290836179517151
2025-08-04 23:00:00,63.0,65.0,69.0,0.4801904198758805,-0.0273355087245494,0,-0.4854059743793704,0.4630897405344883,63,-0.0196412858819376,0.6957866407466088,-1.106097068359179,-0.908810365379816,0.992953790851846,-1.5229404055576796,1.0575070408740974,-0.3901505888303207
2025-08-05 00:00:00,63.0,64.0,68.0,1.067687300846369,0.83888416870437,1,-0.6752752751078308,0.688353319123396,63,-0.0990955355967964,1.1822879242277615,-0.1794041484589263,-0.8475434430362015,1.2962840775242956,-0.7772192441239691,0.8924629915983925,-0.1365578596129818
2025-08-05 01:00:00,63.0,64.0,68.0,0.9002069399292915,1.510619227485468,1,-0.9051562198253886,0.6470290269892102,63,-0.7893875766674284,1.148569451450456,-0.5944347522366218,-1.0446694485174364,1.2422493378008912,-0.929440713786403,0.3962030251580536,-0.8154017710961315
2025-08-05 02:00:00,63.0,64.0,68.0,1.2351676617634464,1.621307682086245,1,-1.0200966921841697,0.4185299998943078,63,-1.0478523837064406,1.148569451450456,-0.9887648139310556,-1.1001272101643644,1.3259942737604165,-1.0768777579981312,-0.1203403156457067,-1.4158556371904711
2025-08-05 03:00:00,63.0,64.0,67.0,1.2351676617634464,0.7156000145714106,1,-1.1350371645429504,0.2352446100756303,63,-1.3608371954697456,0.873197097194783,-1.2637147224706995,-1.2127834169161318,1.113287261066067,-1.0876175771040766,-0.5178364898541593,-1.8220509690647355
2025-08-05 04:00:00,63.0,63.0,67.0,1.067687300846369,-0.0656696522935988,1,-1.1350371645429504,0.1200227602426684,63,-1.592488145351444,0.5872816470663151,-1.500833972510575,-1.3863067962325435,0.8755524614668391,-1.1308644012855706,-0.8291638458099662,-2.0788015102580504
2025-08-05 05:00:00,63.0,63.0,67.0,1.067687300846369,0.3712675308516635,1,-1.1350371645429504,0.2352446100756303,63,-1.7349144674877368,0.8380505427595663,-1.5978305180988528,-1.4454111663718112,1.113287261066067,-1.0876175771040766,-0.6993166718147333,-2.0788015102580504
2025-08-05 06:00:00,63.0,63.0,67.0,1.067687300846369,0.7023588151858094,1,-1.2499776369017277,0.2590668490706303,63,-1.8313567855932933,2.2756855282381294,-1.646805310208748,-1.5960695605341575,1.9754423118503133,-1.1636057908327082,-0.323404428770532,-1.2603574380051907
2025-08-05 07:00:00,63.0,63.0,66.0,0.5652462180951365,0.5991467981468345,1,-1.1350371645429504,0.3504664599085923,63,-1.4989862158517275,0.327799453574248,-1.0338926191124398,-1.284407574478548,0.1922339354191857,-0.4796954629960573,0.1097392646303925,-0.2666666632952433
2025-08-05 08:00:00,63.0,63.0,66.0,0.062805135343904,0.0919533789084044,1,-0.560334802749054,0.0592517423982796,63,-0.7893875766674284,0.4028616837361892,-0.6802820081492341,-0.6331788908146598,-0.3701572202956802,-0.3076039802964696,0.2576161751641972,0.4181492487190635
2025-08-05 09:00:00,63.0,63.0,65.0,-0.6071163083244059,0.2619477245039738,1,0.2442485037624044,0.0981451938186875,64,0.0522310576319564,0.0197710959981404,-0.2605856981229692,0.6965940145077805,-0.8374219370848719,0.1843900153720824,-0.0023033414714575,0.873708011795112
2025-08-05 10:00:00,64.0,63.0,65.0,-1.1095573910756382,1.1509828283242012,1,0.9338913379150776,1.0388805500498248,64,0.3134214843325446,-0.0196412858819376,0.3654248683362193,1.0352930784137997,-0.908810365379816,0.692800745146055,-0.5766870522673875,1.1427399179645077
2025-08-05 11:00:00,64.0,63.0,65.0,-1.1095573910756382,1.4343016783732356,1,1.1637722826326355,1.8852992865864708,64,0.350018514180098,-0.0990955355967964,0.6957866407466088,1.137493238702853,-0.8475434430362015,0.992953790851846,-1.1526833062883546,1.2472522602561944
2025-08-05 12:00:00,64.0,63.0,64.0,-0.9420770301585608,1.4343016783732356,1,1.1637722826326355,2.0034381452759624,64,0.4226926430959068,-0.7893875766674284,1.1822879242277615,1.1924331344935477,-1.0446694485174364,1.2962840775242956,-1.441831929776363,1.0898341363159076
2025-08-05 13:00:00,64.0,63.0,64.0,-1.4445181129097933,0.8335265452145183,1,1.3936532273501974,2.257704083936892,64,0.5660064081634214,-1.0478523837064406,1.148569451450456,1.2106227631967643,-1.1001272101643644,1.2422493378008912,-1.4864145633571493,0.7066650028807626
2025-08-05 14:00:00,64.0,63.0,64.0,-1.4445181129097933,0.5889984748837132,1,1.3936532273501974,1.974754224853417,64,0.7414617351756236,-1.3608371954697456,1.148569451450456,1.2738076508933107,-1.2127834169161318,1.3259942737604165,-1.313246124952523,0.4181492487190635
2025-08-05 15:00:00,64.0,63.0,64.0,-1.7794788347439483,1.957879536532955,1,1.738474644426532,1.9339161008619845,64,0.6717606806313582,-1.592488145351444,0.873197097194783,1.0633584659357276,-1.3863067962325435,1.113287261066067,-0.967131600469346,0.3588454712958391
2025-08-05 16:00:00,64.0,63.0,63.0,-0.9420770301585608,1.617110002707859,1,1.0488318102738587,0.7408594785409444,64,0.5304283248514569,-1.7349144674877368,0.5872816470663151,0.8346364263526036,-1.4454111663718112,0.8755524614668391,-0.5178364898541593,0.4181492487190635
2025-08-05 17:00:00,64.0,63.0,63.0,-0.7745966692414834,1.0964874273949503,1,1.0488318102738587,0.3149761854874675,64,0.4226926430959068,-1.8313567855932933,0.8380505427595663,0.5855977342794272,-1.5960695605341575,1.113287261066067,-0.072365267399495,0.4181492487190635
2025-08-05 18:00:00,64.0,63.0,63.0,-0.7745966692414834,0.2345852569977338,1,0.70401039319752,-0.2173779308293781,64,0.9129915558937344,-1.4989862158517275,2.2756855282381294,1.1282819302328022,-1.284407574478548,1.9754423118503133,0.7171042152419671,0.5351270279838622
2025-08-05 19:00:00,64.0,63.0,63.0,-0.1046752255731734,0.0813867218155401,1,0.2442485037624044,-0.2489788601084598,64,0.878991219926723,-0.7893875766674284,0.327799453574248,0.5753929634047646,-0.6331788908146598,0.1922339354191857,1.4572478821045511,0.6499969844155001
2025-08-05 20:00:00,64.0,63.0,63.0,0.397765857178059,0.1299934413850165,1,-0.3304538580314921,0.5045817611619638,64,0.7760760747623827,0.0522310576319564,0.4028616837361892,0.1172530029202341,0.6965940145077805,-0.3701572202956802,1.817667949394268,0.6499969844155001
2025-08-05 21:00:00,64.0,64.0,63.0,0.5652462180951365,0.2391269972449842,1,-0.560334802749054,0.8555951602311594,64,1.3417993035787712,0.3134214843325446,0.0197710959981404,-0.0292802685385157,1.0352930784137997,-0.8374219370848719,1.7667011272850697,0.5351270279838622
